Document ID,Remote ID,Filename,Received At,Processed At,Table Data,Table Data 1,Table Data 2,Table Data 3,Table Data 4,Table Data 5,Table Data 6,Table Data 7
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION BLVD,LORING ST/LA JOLLA BLVD,GARNET AVE,20000 N,20000 N,20000 N,20000 N,20000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION BLVD,GARNET AVE,GRAND AVE,23500 N,22900,22900 N,19500,15500
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION BLVD,GRAND AVE,PACIFIC BEACH DR,23300 N,18300,18300 N,18700,14900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION BLVD,PACIFIC BEACH DR,WEST MISSION BAY DR,19000 N,18400 E,18400 N,21200,14900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION BLVD,WEST MISSION BAY DR,BAYSIDE LANE,8600 N,8600,8600 N,18500,18500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION CENTER RD,MURRAY RIDGE RD,INTERSTATE 805,19400 N,8800,8800 N,8800 N,8800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION CENTER RD,INTERSTATE 805,FRIARS RD,19400 N,13600,13600 N,13600 N,12400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION CENTER RD,FRIARS RD,MISSION CENTER CT,32900 N,18800,19000,19000 N,19000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION CENTER RD,MISSION CENTER CT,HAZARD CENTER DR,23800 N,18800,18800 N,18800 N,18900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION CENTER RD,HAZARD CENTER DR,CAMINO DE LA REINA,29700,29700,29700 N,27600,27600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION CENTER RD,CAMINO DE LA REINA,CAMINO DEL RIO NORTH,27200 N,27200,26700,25100,25100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION CITY PKWY,CAMINO DEL RIO N,CAMINO DEL RIO S,5100,5100,5100 N,5100,5100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE PL,MISSION GORGE RD,ALVARADO CANYON RD,2500,2500,2500 N,2500,2500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE RD,FAIRMOUNT AVE,TWAIN AVE,29500 N,26600,26600 N,26600 N,25300
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE RD,TWAIN AVE,FRIARS RD,31000 N,19300,19300 N,19300 N,17400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE RD,FRIARS RD,ZION AVE,43800 N,42600,42600 N,42600 N,41100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE RD,ZION AVE,PRINCESS VIEW DR,25600 N,25500 E,25500 N,22000,27300
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE RD,PRINCESS VIEW DR,JACKSON DR,20500 N,17700 E,17700 N,15000,20800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE RD,JACKSON DR,GOLFCREST DR,13800 N,10700,10700 N,11200,10700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION GORGE RD,GOLFCREST DR,FATHER JUNIPERO SERRA TR,11100,11100,11000,11000 N,11000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION VALLEY RD,METROPOLITAN DR,MISSION CENTER RD,9200 N,7300,7300 N,7300 N,6200
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MISSION VILLAGE DR,RUFFIN RD,FRIARS RD,13300 N,12600 E,12600 N,13100,13100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MITSCHER WAY,MIRAMAR RD,MIRAMAR WAY,14500 N,14500 N,14500 N,14500 N,14500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,City of San Diego,,,,,,,
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MOBLEY ST,GLENCOLUM DR,GRAMERCY DR,2100 N,2000,2000 N,2000 N,1700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MOBLEY ST,GRAMERCY DR,END,2700 N,2800,2800 N,2800 N,2600
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MOCKING BIRD DR,END,CARDINAL RD,500 N,500 N,500 N,500 N,500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MOCKING BIRD DR,CARDINAL RD,MEADOWLARK DR,1200 N,1400,1400 N,1400 N,1500
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONROE AVE,PARK BLVD,MISSION AVE,1200 N,100 E,100 N,100 N,1600
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONROE AVE,MISSION AVE,TEXAS ST,1500 N,1500,1500 N,1500 N,1500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONROE AVE,TEXAS ST,30TH ST,2100 N,1600,1600 N,1600 N,1700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONROE AVE,44TH ST,ALDINE DR,2700 N,900,900 N,900 N,900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONROE AVE,ALDINE DR,EUCLID AVE,12900 N,21000,21000 N,21000 N,21000 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONROE AVE,EUCLID AVE,COLLWOOD BLVD,3900 N,5200 E,5200 N,6400,6400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTEZUMA RD,FAIRMOUNT AVE,COLLWOOD BLVD,46200,47100,47100 N,44000,45100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTEZUMA RD,COLLWOOD BLVD,54TH ST,29000 N,27900,27900 N,27900 N,25800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTEZUMA RD,54TH ST,55TH ST,28600 N,28600,28600 N,28600 N,26800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTEZUMA RD,55TH ST,CAMPANILE DR,18200 N,17300,17300 N,17300 N,20000
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTEZUMA RD,CAMPANILE DR,COLLEGE AVE,25600 N,27600,27600 N,27600 N,25400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTEZUMA RD,COLLEGE AVE,63RD ST,21200 N,20500,20500 N,20300,20100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTEZUMA RD,63RD ST,EL CAJON BLVD,12300 N,11600,11600 N,11600 N,11700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONTONGO ST,ACAMA ST,MIRA MESA BLVD,6000 N,4700 E,4700 N,4700 N,4100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONUMENT RD,HOLLISTER ST,DAIRY MART RD,700 N,2100,2100 N,2100,2100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONUMENT RD,SATURN BLVD,HOLLISTER ST,600 N,600,600,600 N,600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MONUMENT RD,BORDER FIELD STATE PARK,SATURN BLVD,600 N,600 N,600 N,600 N,600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MOORE ST,INTERSTATE 5 ON-RAMP,OLD TOWN AVE,8200 N,8500,8500 N,8500 N,8500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORAGA AVE,CLAIREMONT MESA BLVD,BALBOA AVE,14400 N,9900 E,11300,5600,5600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MOREHOUSE DR,SCRANTON RD,LUSK BLVD,7400 N,6500,6500 N,6500 N,6500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,ARIANE DR,JUTLAND DR,4500 N,4500,3900,3900 N,3900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,JUTLAND DR,AVATI DR,17200 N,17100,17100 N,17500,17500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,AVATI DR,BALBOA AVE,22500 N,22500,21500,21500 N,21500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,BALBOA AVE,GESNER ST,10800 N,11300 E,11300 N,11600,11600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,GESNER ST,CLAIREMONT DR,10500 N,10100,10100 N,10100 N,10100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,CLAIREMONT DR,INGULF ST,13900 N,13900 N,10800,10800 N,10800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,INGULF ST,MILTON ST,15000 N,13900,13900 N,13900,13900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,MILTON ST,WEST MORENA BLVD,15600 N,14400,14400 N,14900,14900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,City of San Diego,,,,,,,
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,WEST MORENA BLVD,KNOXVILLE ST,8400 N,8500,8500 N,7800,7800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,KNOXVILLE ST,TECOLOTE RD,15800 N,15800,15800 N,15800 N,15800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,TECOLOTE RD,WEST MORENA BLVD,15800 N,15900,15900 N,15900 N,15900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,WEST MORENA BLVD,NAPA ST,15900 N,31400,28600,28600 N,28600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,NAPA ST,LINDA VISTA RD,22000 N,22000,19100,19100 N,19100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,LINDA VISTA RD,FRIARS RD,31400 N,36800,36800 N,36800 N,36800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,FRIARS RD,INTERSTATE 8,36800 N,36800,36800 N,36800 N,36800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORENA BLVD,INTERSTATE 8,TAYLOR ST,32400 N,32400 N,11500,11500 N,11500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORLEY FIELD DR,PARK BLVD,FLORIDA DR,5500 N,5200,5200 N,5200 N,4900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORLEY FIELD DR/ALABAMA,FLORIDA DR,UPAS ST,7600 N,8800,8800 N,8800 N,8900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORNING CREEK DR N,SABRE SPRINGS PKWY,EVENING CREEK DR,1500 N,1500 N,1300,1300 N,1300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MORNING CREEK DR S,EVENING CREEK DR,SABRE SPRINGS PKWY,1500 N,1500 N,1400,1400 N,1400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ABERNATHY AVE,CANNINGTON DR,CHANDLER DR,3500 N,3500,3500 N,3500 N,3500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ABERNATHY AVE,CHANDLER DR,CHATEAU DR,5400 N,5400,5400 N,5400 N,5400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ABERNATHY AVE,CHATEAU DR,BALBOA ARMS DR,7900 N,7900,8100,8100 N,8100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ABERNATHY AVE,BALBOA ARMS DR,BALBOA AVE,10700 N,9700,9700 N,10700,10700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ACADIA BLVD,MT ALIFAN DR,FIELD ST,11000 N,8800 E,8800 N,10300,10300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT AGUILAR DR,PETIT ST/AUBURNDALE ST,MT ALIFAN DR,5600 N,5100 E,5100 N,4600,4600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ALIFAN DR,BALBOA AVE,MT ABRAHAM AVE,12900,12900,12900 N,12900 N,12900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ALIFAN DR,MT ABRAHAM AVE,MT AGUILAR DR,13300 N,13200,13200 N,12400,11100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ALIFAN DR,MT AGUILAR DR,GENESEE AVE,15600 N,15300,15300 N,15300 N,13700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ALIFAN DR,GENESEE AVE,MT ACADIA BLVD,12200,12200,12200 N,12800,12800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ALIFAN DR,MT ACADIA BLVD,MT EVEREST BLVD,4500,4500,4700,4700 N,4700 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ALIFAN DR,MT EVEREST BLVD,MT TERMINUS DR,1900 N,1700,1700 N,1700 N,1700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ARARAT DR,MT EVEREST BLVD,MT ARIANE DR,2200,2200,2200 N,2200 N,2200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ETNA DR,MT HERBERT AVE,MT EVEREST BLVD,3200 N,3200 E,3200 N,3200 N,3100
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT ETNA DR,MT EVEREST BLVD,GENESEE AVE,8100 N,5300,5300 N,5300 N,4700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT EVEREST BLVD,MT HARRIS DR,MT ETNA DR,1700 N,1600,1600 N,1600 N,1300
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT EVEREST BLVD,MT ETNA DR,BALBOA AVE,5200 N,4800 E,4800 N,4800 N,5300
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT EVEREST BLVD,BALBOA AVE,MT ALIFAN DR,5900 N,6200,6200 N,6200 N,5700
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT EVEREST BLVD,MT ALIFAN DR,MT BLANCA DR,4600 N,4600,5300,5300 N,5300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT HERBERT AVE,GENESEE AVE,MT ETNA DR,3800 N,3800,3800 N,3800 N,3800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,City of San Diego,,,,,,,
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MT HERBERT AVE,MT ETNA DR,MT HUBBARD AVE,2800 N,3400,3400 N,3400 N,2500
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MUNDA RD,ALLEGHENY ST,PARADISE VALLEY RD,5200 N,3900 E,3900 N,4600,3300
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURPHY CANYON RD,CLAIREMONT MESA BLVD,AERO DR,9400 N,6700,6700 N,11900,11900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURPHY CANYON RD,AERO DR,STONECREST BLVD,13400 N,12500,12500 N,12500,12500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURPHY CANYON RD,STONECREST BLVD,I-15 ON-RAMP,9600,9800,9800,9800 N,9800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURRAY CANYON RD,METROPOLITAN RD,MISSION HEIGHTS RD,4400 N,4400 N,4400 N,4400 N,4400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURRAY CANYON RD,MISSION HEIGHTS RD,FRAZEE RD,6000,6000,6000 N,5900,5900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURRAY PARK,RIDGE MANOR AVE,PARK RIDGE BLVD,3300 N,3300,3300 N,3300 N,3300 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURRAY PARK/GOLFCREST D,R PARK RIDGE BLVD,WANDEMERE DR,3200 N,3200,3200 N,3200 N,3200 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURRAY RIDGE RD,SANDROCK RD,PINECREST AVE,9300 N,9500,9500 N,8500,8500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURRAY RIDGE RD,PINECREST AVE,MISSION CENTER RD,12600 N,13300,13300 N,12800,12800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,MURRAY RIDGE RD,MISSION CENTER RD,INTERSTATE 805,16900 N,16100,16100 N,15900,15900 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NANCY RIDGE DR,CARROLL CANYON RD,CARROLL RD,5400 N,2500,2500 N,2500 N,2500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NAPA ST,MORENA BLVD,LINDA VISTA RD,15000 N,15000,14400,14400 N,14400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NAPA ST,LINDA VISTA RD,FRIARS RD,10900 N,10900,10900 N,11600,11600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NARRAGANSETT AVE,BACON ST,SUNSET CLIFFS BLVD,2200 N,2400 E,2400 N,2400 N,4200
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NARRAGANSETT AVE,SUNSET CLIFFS BLVD,SANTA BARBARA ST,3500 N,3000,3000 N,3000 N,2900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NARRAGANSETT AVE,SANTA BARBARA ST,CATALINA BLVD,5700 N,4600,4600 N,4600 N,4500
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NARRAGANSETT AVE,CATALINA BLVD,CHATSWORTH BLVD,3400 N,3400,3400 N,3400 N,3400 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,IMPERIAL AVE,SIGSBEE ST,2500 N,2700,2700 N,2700 N,2800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,SIGSBEE ST,CESAR CHAVEZ PKWY,5100 N,5100,5100 N,5100 N,5100 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,CESAR CHAVEZ PKWY,CORONADO BRIDGE,3500 N,3500 N,3500 N,3500 N,3500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,CORONADO BRIDGE,SAMPSON ST,3700 N,3500,3500 N,3500 N,3500 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,SAMPSON ST,INTERSTATE 5/27TH ST,7800 N,7800,7800 N,7800 N,7800 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,INTERSTATE 5/27TH ST,28TH ST,17800 N,12600,12600 N,12600 N,12600 N
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,28TH ST,30TH ST,13400 N,12600,12600 N,14100,8300
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,30TH ST,32ND ST,13700 N,11700 E,11700 N,11700 N,7900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,32ND ST,ROUTE 15,12300 N,9700,9700 N,9700 N,10000
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,ROUTE 15,38TH ST,13500 N,10800,10800 N,10400,10400
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NATIONAL AVE,38TH ST,43RD ST,11700 N,11000,11000 N,11000 N,10600
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NAUTILUS ST,LA JOLLA BLVD,FAY AVE,6400 N,6100,6100 N,6100 N,5900
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NAUTILUS ST,FAY AVE,WEST MUIRLANDS DR,9400 N,9000 E,9000 N,10500,9200
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,City of San Diego,,,,,,,
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,Primary Street,1st Cross Street,2nd Cross Street,2009,2010,2011,2012,2013
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NAUTILUS ST,WEST MUIRLANDS DR,MUIRLANDS DR,12400 N,14000,14000 N,14000 N,13800
365c3373ce58dd5e504658f0d744bcf0,,sandiego_adt.pdf,5/18/2017 1:55,5/18/2017 1:57,NAUTILUS ST,MUIRLANDS DR,LA JOLLA SCENIC DR,10900 N,10900,10900 N,10900 N,10900 N
